experiment_name,experiment_uuid,task_group_id,task_id,processing_time,experiment_operation,scheduled_time,y_label,end_time
IPSExperiment,iPS_Experiment_0,1,0,10,iPSGetImage,2024-12-09 14:44:00+00:00,IPSExperiment: iPS_Experiment_0,2024-12-09 14:54:00+00:00
IPSExperiment,iPS_Experiment_0,1,1,20,iPSMediumChange,2024-12-09 14:54:00+00:00,IPSExperiment: iPS_Experiment_0,2024-12-09 15:14:00+00:00
LabwareRefillExperiment,54326bba-120b-4e49-87fc-693a5bb0f8b5,0,22,120,LabwareRefill,2024-12-09 16:00:00+00:00,LabwareRefillExperiment: 54326bba-120b-4e49-87fc-693a5bb0f8b5,2024-12-09 18:00:00+00:00
IPSExperiment,iPS_Experiment_4,2,0,10,iPSGetImage,2024-12-10 14:16:00+00:00,IPSExperiment: iPS_Experiment_4,2024-12-10 14:26:00+00:00
IPSExperiment,iPS_Experiment_4,2,1,20,iPSMediumChange,2024-12-10 14:26:00+00:00,IPSExperiment: iPS_Experiment_4,2024-12-10 14:46:00+00:00
IPSExperiment,iPS_Experiment_2,3,0,10,iPSGetImage,2024-12-10 14:46:00+00:00,IPSExperiment: iPS_Experiment_2,2024-12-10 14:56:00+00:00
IPSExperiment,iPS_Experiment_2,3,1,20,iPSMediumChange,2024-12-10 14:56:00+00:00,IPSExperiment: iPS_Experiment_2,2024-12-10 15:16:00+00:00
LabwareRefillExperiment,54326bba-120b-4e49-87fc-693a5bb0f8b5,0,23,120,LabwareRefill,2024-12-10 16:00:00+00:00,LabwareRefillExperiment: 54326bba-120b-4e49-87fc-693a5bb0f8b5,2024-12-10 18:00:00+00:00
LabwareRefillExperiment,54326bba-120b-4e49-87fc-693a5bb0f8b5,0,24,120,LabwareRefill,2024-12-11 16:00:00+00:00,LabwareRefillExperiment: 54326bba-120b-4e49-87fc-693a5bb0f8b5,2024-12-11 18:00:00+00:00
LabwareRefillExperiment,54326bba-120b-4e49-87fc-693a5bb0f8b5,0,25,120,LabwareRefill,2024-12-12 16:00:00+00:00,LabwareRefillExperiment: 54326bba-120b-4e49-87fc-693a5bb0f8b5,2024-12-12 18:00:00+00:00
LabwareRefillExperiment,54326bba-120b-4e49-87fc-693a5bb0f8b5,0,26,120,LabwareRefill,2024-12-13 16:00:00+00:00,LabwareRefillExperiment: 54326bba-120b-4e49-87fc-693a5bb0f8b5,2024-12-13 18:00:00+00:00
LabwareRefillExperiment,54326bba-120b-4e49-87fc-693a5bb0f8b5,0,27,120,LabwareRefill,2024-12-14 16:00:00+00:00,LabwareRefillExperiment: 54326bba-120b-4e49-87fc-693a5bb0f8b5,2024-12-14 18:00:00+00:00
LabwareRefillExperiment,54326bba-120b-4e49-87fc-693a5bb0f8b5,0,28,120,LabwareRefill,2024-12-15 16:00:00+00:00,LabwareRefillExperiment: 54326bba-120b-4e49-87fc-693a5bb0f8b5,2024-12-15 18:00:00+00:00
